Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
949650,Kotak Mahindra Prime Limited,101137KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7964, ,Debentures and Bonds,-,-,-,-
949651,Kotak Mahindra Prime Limited,101237KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7972, ,Debentures and Bonds,-,-,-,-
949652,Kotak Mahindra Prime Limited,1025KMPL16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7980, ,Debentures and Bonds,-,-,-,-
949653,Kotak Mahindra Investments Limited,106523KMI15,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CT7, ,Debentures and Bonds,-,-,-,-
949654,Kotak Mahindra Investments Limited,105KMIL2016,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CU5, ,Debentures and Bonds,-,-,-,-
949655,SREI Equipment Finance Limited,111SEFL23,SREI Equipment Finance Ltd,Suspended,F ,1000000,INE872A07SD7, ,Debentures and Bonds,-,-,-,-
949656,SREI Infrastructure Finance limited,11SREI2018,SREI Infrastructure Finance Ltd,Delisted,F ,1000000,INE872A07SC9, ,Debentures and Bonds,-,-,-,-
949657,INDIABULLS HOUSING FINANCE LIMITED,1055IHFL23,Indiabulls Housing Finance Ltd,Active,F ,1000000,INE148I07381, ,Debentures and Bonds,-,-,-,-
949658,AU Small Finance Bank Limited,13AUSFB19A,AU Small Finance Bank Ltd,Delisted,F ,1000000,INE949L08137, ,Debentures and Bonds,-,-,-,-
949659,HDB FINANCIAL SERVICES LIMITED,1010HDB15A,HDB FINANCIAL SERVICES Ltd,Delisted,F ,1000000,INE756I07324, ,Debentures and Bonds,-,-,-,-
949660,Kotak Mahindra Prime Limited,100852KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AC0, ,Debentures and Bonds,-,-,-,-
949661,Housing Development Finance Corp.Lt,975HDFC2015,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MA2, ,Debentures and Bonds,-,-,-,-
949662,ECL Finance Limited,ECLA5K301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RB9, ,Debentures and Bonds,-,-,-,-
949663,ECL Finance Limited,4275ECL2017,ECL Finance Ltd,Delisted,F ,100000,INE804I07RC7, ,Debentures and Bonds,-,-,-,-
949664,ECL Finance Limited,1335ECL2015,ECL Finance Ltd,Delisted,F ,100000,INE804I07RD5, ,Debentures and Bonds,-,-,-,-
949665,ECL Finance Limited,131ECL2015,ECL Finance Ltd,Delisted,F ,100000,INE804I07RE3, ,Debentures and Bonds,-,-,-,-
949666,Peninsula Land Limited,13PLL2018F,Peninsula Land Ltd,Delisted,F ,1000000,INE138A07348, ,Debentures and Bonds,-,-,-,-
949667,Peninsula Land Limited,0PLL2016A,Peninsula Land Ltd,Delisted,F ,1000000,INE138A07355, ,Debentures and Bonds,-,-,-,-
949668,Vistaar Financial Services Pvt Ltd,1470VFSPL19,Vistaar Financial Services Pvt Ltd,Delisted,F ,1000000,INE016P07039, ,Debentures and Bonds,-,-,-,-
949669,Reliance Capital Limited,1019RCL23A,Reliance Capital Ltd,Active,F ,1000000,INE013A08317, ,Debentures and Bonds,-,-,-,-
949670,Reliance Capital Limited,RCL27NOV13B,Reliance Capital Ltd,Delisted,F ,100000,INE013A07XW8, ,Debentures and Bonds,-,-,-,-
949671,Reliance Capital Limited,RCL27NOV13C,Reliance Capital Ltd,Delisted,F ,100000,INE013A07XX6, ,Debentures and Bonds,-,-,-,-
949672,Reliance Capital Limited,RCL29NOV13D,Reliance Capital Ltd,Delisted,F ,100000,INE013A07XY4, ,Debentures and Bonds,-,-,-,-
949673,CreditAccess Grameen Ltd.,116CAGL19,CreditAccess Grameen Ltd,Delisted,F ,1000000,INE741K07173, ,Debentures and Bonds,-,-,-,-
949674,PCR Investments Limited,0PCRIL2019A,PCR Investments Ltd,Delisted,F ,1000000,INE488N08017, ,Debentures and Bonds,-,-,-,-
949675,PCR Investments Limited,0PCRIL2019B,PCR Investments Ltd,Delisted,F ,1000000,INE488N08025, ,Debentures and Bonds,-,-,-,-
949676,Avantha Holdings Limited,7AHL2019,Avantha Holdings Ltd,Delisted,F ,10000000,INE785J07016, ,Debentures and Bonds,-,-,-,-
949677,SREI Equipment Finance Limited,11SREI2019,SREI Equipment Finance Ltd,Delisted,F ,1000000,INE881J08268, ,Debentures and Bonds,-,-,-,-
949678,Kotak Mahindra Prime Limited,100835KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7998, ,Debentures and Bonds,-,-,-,-
949679,Kotak Mahindra Prime Limited,100824KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AA4, ,Debentures and Bonds,-,-,-,-
949680,Kotak Mahindra Prime Limited,100912KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AB2, ,Debentures and Bonds,-,-,-,-
949681,Kotak Mahindra Prime Limited,1017KMPL16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AE6, ,Debentures and Bonds,-,-,-,-
949682,Kotak Mahindra Prime Limited,10176KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AD8, ,Debentures and Bonds,-,-,-,-
949683,HDB FINANCIAL SERVICES LIMITED,1017HDB2016,HDB FINANCIAL SERVICES Ltd,Delisted,F ,1000000,INE756I07332, ,Debentures and Bonds,-,-,-,-
949684,Reliance Capital Limited,RCL06DEC13A,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YA2, ,Debentures and Bonds,-,-,-,-
949685,Reliance Capital Limited,RCL04DEC13B,Reliance Capital Ltd,Delisted,F ,100000,INE013A07XZ1, ,Debentures and Bonds,-,-,-,-
949686,Cochin Shipyard Limited,851CSL2023,Cochin Shipyard Ltd,Active,F ,1000000,INE704P07014, ,Debentures and Bonds,-,-,-,-
949687,Karvy Financial Services Limited,KARVYB35,Karvy Financial Services Ltd,Delisted,F ,1000000,INE308L07377, ,Debentures and Bonds,-,-,-,-
949688,Kotak Mahindra Investments Limited,106532KMI15,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CV3, ,Debentures and Bonds,-,-,-,-
949689,Kotak Mahindra Investments Limited,1050KMIL16,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CW1, ,Debentures and Bonds,-,-,-,-
949690,PCR Investments Limited,0PCRIL2019A,PCR Investments Ltd,Delisted,F ,1000000,INE488N07050, ,Debentures and Bonds,-,-,-,-
949691,PCR Investments Limited,0PCRIL2019B,PCR Investments Ltd,Delisted,F ,1000000,INE488N07068, ,Debentures and Bonds,-,-,-,-
949692,JM FINANCIAL PRODUCTS LIMITED,0JMFPL2015A,JM FINANCIAL PRODUCTS Ltd,Delisted,F ,1000000,INE523H07189, ,Debentures and Bonds,-,-,-,-
949693,JM FINANCIAL PRODUCTS LIMITED,114JMFPL15B,JM FINANCIAL PRODUCTS Ltd,Delisted,F ,1000000,INE523H07197, ,Debentures and Bonds,-,-,-,-
949694,UTKARSH SMALL FINANCE BANK LIMITED,148USFBL17,Utkarsh Small Finance Bank Ltd,Delisted,F ,1000000,INE396P07035, ,Debentures and Bonds,-,-,-,-
949695,L&T Infrastructure Finance Company Limited,990LTINFR16,L&T Infrastructure Finance Company Ltd,Delisted,F ,2500000,INE691I07430, ,Debentures and Bonds,-,-,-,-
949696,Kotak Mahindra Prime Limited,101584KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AK3, ,Debentures and Bonds,-,-,-,-
949697,Kotak Mahindra Prime Limited,99934KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DS7AF3, ,Debentures and Bonds,-,-,-,-
949698,Kotak Mahindra Prime Limited,100789KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AG1, ,Debentures and Bonds,-,-,-,-
949699,Kotak Mahindra Prime Limited,100136KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AH9, ,Debentures and Bonds,-,-,-,-
949700,Volkswagen Finance Private Limited,985VWFPL15A,Volkswagen Finance Pvt Ltd,Delisted,F ,1000000,INE851M07036, ,Debentures and Bonds,-,-,-,-
949701,Volkswagen Finance Private Limited,985VWFPL16B,Volkswagen Finance Pvt Ltd,Delisted,F ,1000000,INE851M07044, ,Debentures and Bonds,-,-,-,-
949702,HeidelbergCement  India Limited,104HCIL2021,HeidelbergCement  India Ltd,Delisted,F ,3243243.2,INE578A08012, ,Debentures and Bonds,-,-,-,-
949703,Kotak Mahindra Prime Limited,100694KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AI7, ,Debentures and Bonds,-,-,-,-
949704,Kotak Mahindra Prime Limited,1015KMPL15A,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AJ5, ,Debentures and Bonds,-,-,-,-
949705,Kotak Mahindra Prime Limited,100627KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AL1, ,Debentures and Bonds,-,-,-,-
949706,Kotak Mahindra Prime Limited,KMPL10DEC13,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AM9, ,Debentures and Bonds,-,-,-,-
949707,ECL Finance Limited,ECLC6B301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RG8, ,Debentures and Bonds,-,-,-,-
949708,ECL Finance Limited,ECLK5A301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RH6, ,Debentures and Bonds,-,-,-,-
949709,ECL Finance Limited,ECLA5K302,ECL Finance Ltd,Delisted,F ,100000,INE804I07RF0, ,Debentures and Bonds,-,-,-,-
949710,ECL Finance Limited,2715ECL2016,ECL Finance Ltd,Delisted,F ,100000,INE804I07RI4, ,Debentures and Bonds,-,-,-,-
949711,ECL Finance Limited,ECLB6K301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RJ2, ,Debentures and Bonds,-,-,-,-
949712,ECL Finance Limited,ECLB7L301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RK0, ,Debentures and Bonds,-,-,-,-
949713,INDIABULLS HOUSING FINANCE LIMITED,108IHFL2015,INDIABULLS HOUSING FINANCE Ltd,Delisted,F ,1000000,INE148I07407, ,Debentures and Bonds,-,-,-,-
949714,Shriram Finance Limited,965STFC2018,Shriram Transport Finance Co. Ltd.,Delisted,F ,1000000,INE721A07FG6, ,Debentures and Bonds,-,-,-,-
949715,Shriram Finance Limited,1067STFC19,Shriram Transport Finance Co. Ltd.,Delisted,F ,1000000,INE721A08CR8, ,Debentures and Bonds,-,-,-,-
949716,Reliance Capital Limited,RCL10DEC13A,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YD6, ,Debentures and Bonds,-,-,-,-
949717,Reliance Capital Limited,RCL11DEC13B,Reliance Capital Ltd,Delisted,F ,100000,INE013A07CY8, ,Debentures and Bonds,-,-,-,-
949718,Reliance Capital Limited,RCL11DEC13C,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YE4, ,Debentures and Bonds,-,-,-,-
949719,Reliance Capital Limited,1015RCL2025,Reliance Capital Ltd,Active,F ,1000000,INE013A08325, ,Debentures and Bonds,-,-,-,-
949720,ACB (India) Ltd,1225ACB18A,ACB (India) Ltd,Delisted,F ,1000000,INE749H07032, ,Debentures and Bonds,-,-,-,-
949721,Bank Of Baroda,973BOB2023,Bank of Baroda,Active,F ,1000000,INE028A08059, ,Debentures and Bonds,-,-,-,-
949722,POONAWALLA FINCORP LIMITED,102537MFL16,Magma Fincorp  Ltd,Delisted,F ,1000000,INE511C07375, ,Debentures and Bonds,-,-,-,-
949723,Nido Home Finance Limited,0EHFL2015,Edelweiss Housing Finance Ltd,Delisted,F ,1000000,INE530L07020, ,Debentures and Bonds,-,-,-,-
949724,Reliance Capital Limited,RCL11DEC13A,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YG9, ,Debentures and Bonds,-,-,-,-
949725,Reliance Capital Limited,RCL111213B,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YB0, ,Debentures and Bonds,-,-,-,-
949726,Reliance Capital Limited,RCL111213C,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YH7, ,Debentures and Bonds,-,-,-,-
949727,Reliance Capital Limited,RCL17DEC13D,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YI5, ,Debentures and Bonds,-,-,-,-
949728,Reliance Capital Limited,RCL17DEC13E,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YJ3, ,Debentures and Bonds,-,-,-,-
949729,Reliance Capital Limited,103RCL2018F,Reliance Capital Ltd,Delisted,F ,1000000,INE013A07YF1, ,Debentures and Bonds,-,-,-,-
949730,Reliance Capital Limited,1025RCL16G,Reliance Capital Ltd,Delisted,F ,1000000,INE013A07YK1, ,Debentures and Bonds,-,-,-,-
949731,Housing Development Finance Corp.Lt,970HDFC2015,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MB0, ,Debentures and Bonds,-,-,-,-
949732,Shriram Finance Limited,1075STFC18A,Shriram Transport Finance Co. Ltd.,Delisted,F ,1000000,INE721A07GY7, ,Debentures and Bonds,-,-,-,-
949733,Shriram Finance Limited,1075SFL23C,Shriram Finance Ltd,Active,F ,1000000,INE721A07GZ4, ,Debentures and Bonds,-,-,-,-
949734,"Century Textiles & Industries Ltd.,",1045CTIL16,Century Textiles & Industries Ltd.,Delisted,F ,1000000,INE055A07062, ,Debentures and Bonds,-,-,-,-
949735,Peninsula Land Limited,13PLL2018G,Peninsula Land Ltd,Delisted,F ,1000000,INE138A07363, ,Debentures and Bonds,-,-,-,-
949736,ECL Finance Limited,1330ECL15A,ECL Finance Ltd,Delisted,F ,100000,INE804I07RN4, ,Debentures and Bonds,-,-,-,-
949737,ECL Finance Limited,ECLK5L301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RM6, ,Debentures and Bonds,-,-,-,-
949738,Kotak Mahindra Prime Limited,1010MPL15A,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AQ0, ,Debentures and Bonds,-,-,-,-
949739,Kotak Mahindra Prime Limited,100565KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AN7, ,Debentures and Bonds,-,-,-,-
949740,Kotak Mahindra Prime Limited,100628KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AO5, ,Debentures and Bonds,-,-,-,-
949741,Kotak Mahindra Prime Limited,101589KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AP2, ,Debentures and Bonds,-,-,-,-
949742,Kotak Mahindra Prime Limited,100186KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AR8, ,Debentures and Bonds,-,-,-,-
949743,HDB FINANCIAL SERVICES LIMITED,1005HDB2023,HDB Financial Services Ltd,Active,F ,1000000,INE756I08058, ,Debentures and Bonds,-,-,-,-
949744,SREI Equipment Finance Limited,1110SREI20,Srei Equipment Finance Ltd,Delisted,F ,1000000,INE881J08276, ,Debentures and Bonds,-,-,-,-
949745,Housing Development Finance Corp.Lt,975HDFC2014,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MC8, ,Debentures and Bonds,-,-,-,-
949746,Reliance Capital Limited,RCL26DEC13,Reliance Capital Ltd,Delisted,F ,1000000,INE013A07YL9, ,Debentures and Bonds,-,-,-,-
949747,IndoStar Capital Finance Limited,114ICFL18,IndoStar Capital Finance Ltd,Delisted,F ,1000000,INE896L07082, ,Debentures and Bonds,-,-,-,-
949748,Bhilangana Hydro Power Limited,13BHPL2017A,Bhilangana Hydro Power Ltd,Delisted,F ,100000,INE453I07021, ,Debentures and Bonds,-,-,-,-
949749,Bhilangana Hydro Power Limited,13BHPL2020B,Bhilangana Hydro Power Ltd,Delisted,F ,100000,INE453I07039, ,Debentures and Bonds,-,-,-,-
949750,Bhilangana Hydro Power Limited,13BHPL2023C,Bhilangana Hydro Power Ltd,Delisted,F ,100000,INE453I07047, ,Debentures and Bonds,-,-,-,-
949751,SKS Power Generation (Chhattisgarh) Limited,0SKSPGCL30,SKS Power Generation (Chhattisgarh) Ltd,Delisted,F ,10000,INE097M08026, ,Debentures and Bonds,-,-,-,-
949752,Nido Home Finance Limited,0EHFL2016,Edelweiss Housing Finance Ltd,Delisted,F ,1000000,INE530L07038, ,Debentures and Bonds,-,-,-,-
949753,RHC Holding Private Limited,136RHC2018,RHC Holding Pvt Ltd,Delisted,F ,2500000,INE657K07213, ,Debentures and Bonds,-,-,-,-
949754,JANA SMALL FINANCE BANK LIMITED,14JFSL2015,Janalakshmi Financial Services Ltd,Delisted,F ,10000000,INE953L07065, ,Debentures and Bonds,-,-,-,-
949755,REC LIMITED,961REC2019,Rural Electrification Corporation Ltd,Delisted,F ,1000000,INE020B07HZ7, ,Debentures and Bonds,-,-,-,-
949756,Shriram Finance Limited,103STFC2019,Shriram Transport Finance Co. Ltd.,Delisted,F ,1000000,INE721A08CS6, ,Debentures and Bonds,-,-,-,-
949757,Simplex Infrastructures Limited,1125SIL2020,Simplex Infrastructures Ltd,Delisted,F ,1000000,INE059B07054, ,Debentures and Bonds,-,-,-,-
949758,"Century Textiles & Industries Ltd.,",108CTIL2015,Century Textiles & Industries Ltd.,Delisted,F ,1000000,INE055A08011, ,Debentures and Bonds,-,-,-,-
949759,Twenty Five South Realty Limited,TFSRL,Twenty Five South Realty Ltd,Delisted,F ,7368421,INE681H07128, ,Debentures and Bonds,-,-,-,-
949760,ECL Finance Limited,134ECL2015A,ECL Finance Ltd,Delisted,F ,100000,INE804I07RQ7, ,Debentures and Bonds,-,-,-,-
949761,ECL Finance Limited,ECLC7L302,ECL Finance Ltd,Delisted,F ,100000,INE804I07RS3, ,Debentures and Bonds,-,-,-,-
949762,ECL Finance Limited,ECLC7L303,ECL Finance Ltd,Delisted,F ,100000,INE804I07RP9, ,Debentures and Bonds,-,-,-,-
949763,ECL Finance Limited,134ECL2015,ECL Finance Ltd,Delisted,F ,100000,INE804I07RR5, ,Debentures and Bonds,-,-,-,-
949764,SREI Infrastructure Finance limited,11SREI2018A,SREI Infrastructure Finance Ltd,Delisted,F ,1000000,INE872A07SE5, ,Debentures and Bonds,-,-,-,-
949765,Shriram Finance Limited,1075SFL23D,Shriram Finance Ltd,Active,F ,1000000,INE721A07HA5, ,Debentures and Bonds,-,-,-,-
949766,Kotak Mahindra Prime Limited,100144KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AT4, ,Debentures and Bonds,-,-,-,-
949767,Kotak Mahindra Prime Limited,101092KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AY4, ,Debentures and Bonds,-,-,-,-
949768,Kotak Mahindra Prime Limited,100141KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AU2, ,Debentures and Bonds,-,-,-,-
949769,Kotak Mahindra Prime Limited,1002KMPL15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AV0, ,Debentures and Bonds,-,-,-,-
949770,Kotak Mahindra Prime Limited,0KMPL2015F,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AW8, ,Debentures and Bonds,-,-,-,-
949771,Kotak Mahindra Prime Limited,101055KMP16,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AX6, ,Debentures and Bonds,-,-,-,-
949772,Kotak Mahindra Prime Limited,100232KMP15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AS6, ,Debentures and Bonds,-,-,-,-
949773,JSW Infrastructure Limited,1190JSW19,JSW Infrastructure Ltd,Delisted,F ,310000,INE880J07049, ,Debentures and Bonds,-,-,-,-
949774,Housing Development Finance Corp.Lt,970HDFC15,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MD6, ,Debentures and Bonds,-,-,-,-
949775,Kotak Mahindra Prime Limited,99161KMPL15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7BA2, ,Debentures and Bonds,-,-,-,-
949776,Kotak Mahindra Prime Limited,101092KMP17,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7BB0, ,Debentures and Bonds,-,-,-,-
949777,Kotak Mahindra Prime Limited,99680KMPL15,Kotak Mahindra Prime Ltd,Delisted,F ,1000000,INE916DA7AZ1, ,Debentures and Bonds,-,-,-,-
949778,ECL Finance Limited,12ECLFL2020,ECL Finance Ltd,Delisted,F ,1000000,INE804I08593, ,Debentures and Bonds,-,-,-,-
949779,Reliance Capital Limited,RCL06JAN14A,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YQ8, ,Debentures and Bonds,-,-,-,-
949780,Reliance Capital Limited,RCL06JAN14B,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YP0, ,Debentures and Bonds,-,-,-,-
949781,Reliance Capital Limited,RCL06JAN14C,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YN5, ,Debentures and Bonds,-,-,-,-
949782,Reliance Capital Limited,RCL02JAN14D,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YM7, ,Debentures and Bonds,-,-,-,-
949783,Reliance Capital Limited,1019RCL24E,Reliance Capital Ltd,Active,F ,1000000,INE013A08333, ,Debentures and Bonds,-,-,-,-
949784,Reliance Capital Limited,RCL03JAN14F,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YR6, ,Debentures and Bonds,-,-,-,-
949785,Reliance Capital Limited,RCL03JAN14G,Reliance Capital Ltd,Delisted,F ,100000,INE013A07YO3, ,Debentures and Bonds,-,-,-,-
949786,Kotak Mahindra Investments Limited,100467KMI15,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CX9, ,Debentures and Bonds,-,-,-,-
949787,JM FINANCIAL PRODUCTS LIMITED,0JMFPL2015B,JM FINANCIAL PRODUCTS Ltd,Delisted,F ,1000000,INE523H07205, ,Debentures and Bonds,-,-,-,-
949788,Rajesh Real Estate Developers Pvt Ltd,1750RRED17,Rajesh Real Estate Developers Pvt Ltd,Delisted,F ,10000000,INE950P07013, ,Debentures and Bonds,-,-,-,-
949789,ECL Finance Limited,ECLL5B302,ECL Finance Ltd,Delisted,F ,100000,INE804I07RT1, ,Debentures and Bonds,-,-,-,-
949790,ECL Finance Limited,ECLC6L301,ECL Finance Ltd,Delisted,F ,100000,INE804I074W1, ,Debentures and Bonds,-,-,-,-
949791,ECL Finance Limited,ECLL4L302,ECL Finance Ltd,Delisted,F ,100000,INE804I07RV7, ,Debentures and Bonds,-,-,-,-
949792,ECL Finance Limited,ECLL5B301,ECL Finance Ltd,Delisted,F ,100000,INE804I07RW5, ,Debentures and Bonds,-,-,-,-
949793,ECL Finance Limited,ECLD6C302,ECL Finance Ltd,Delisted,F ,100000,INE804I07RY1, ,Debentures and Bonds,-,-,-,-
949794,ECL Finance Limited,ECLL4L303,ECL Finance Ltd,Delisted,F ,100000,INE804I07RX3, ,Debentures and Bonds,-,-,-,-
949795,TALWALKARS BETTER VALUE FITNESS LIMITED,1175TBVFL20,TALWALKARS BETTER VALUE FITNESS Ltd,Delisted,F ,1000000,INE502K07039, ,Debentures and Bonds,-,-,-,-
949796,"E.I.D. Parry (India) Ltd.,",1025EID2017,E.I.D. Parry (India) Ltd.,Delisted,F ,1000000,INE126A07244, ,Debentures and Bonds,-,-,-,-
949797,Reliance Capital Limited,1019RCL2024,Reliance Capital Ltd,Active,F ,1000000,INE013A08341, ,Debentures and Bonds,-,-,-,-
949798,Reliance Capital Limited,1019RCL24B,Reliance Capital Ltd,Active,F ,1000000,INE013A08358, ,Debentures and Bonds,-,-,-,-
949799,Housing Development Finance Corp.Lt,975HDFC2017,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07ME4, ,Debentures and Bonds,-,-,-,-
949800,Housing Development Finance Corp.Lt,975HDFC17A,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MF1, ,Debentures and Bonds,-,-,-,-
949801,IndoStar Capital Finance Limited,0ICFL2015A,IndoStar Capital Finance Ltd,Delisted,F ,1000000,INE896L07090, ,Debentures and Bonds,-,-,-,-
949802,IndoStar Capital Finance Limited,1170ICFL18,IndoStar Capital Finance Ltd,Delisted,F ,1000000,INE896L07108, ,Debentures and Bonds,-,-,-,-
949803,Bajaj Finance Limited,1005BFL17A,Bajaj Finance Ltd,Delisted,F ,1000000,INE296A07955, ,Debentures and Bonds,-,-,-,-
949804,Bajaj Finance Limited,1005BFL16B,Bajaj Finance Ltd,Delisted,F ,1000000,INE296A07948, ,Debentures and Bonds,-,-,-,-
949805,HDB FINANCIAL SERVICES LIMITED,997HDB2018A,HDB FINANCIAL SERVICES Ltd,Delisted,F ,1000000,INE756I07340, ,Debentures and Bonds,-,-,-,-
949806,HDB FINANCIAL SERVICES LIMITED,997HDB2018B,HDB FINANCIAL SERVICES Ltd,Delisted,F ,1000000,INE756I07357, ,Debentures and Bonds,-,-,-,-
949807,Karvy Financial Services Limited,KARVYB36,Karvy Financial Services Ltd,Delisted,F ,1000000,INE308L07385, ,Debentures and Bonds,-,-,-,-
949808,Kotak Mahindra Investments Limited,1030KIML17,Kotak Mahindra Investments Ltd,Delisted,F ,1000000,INE975F07CY7, ,Debentures and Bonds,-,-,-,-
949809,ECL Finance Limited,ECLL6D301,ECL Finance Ltd,Delisted,F ,100000,INE804I07SB7, ,Debentures and Bonds,-,-,-,-
949810,ECL Finance Limited,ECLL4A301,ECL Finance Ltd,Delisted,F ,100000,INE804I07SA9, ,Debentures and Bonds,-,-,-,-
949811,ECL Finance Limited,ECLL5C301,ECL Finance Ltd,Delisted,F ,100000,INE804I07SC5, ,Debentures and Bonds,-,-,-,-
949812,ECL Finance Limited,ECLB7A302,ECL Finance Ltd,Delisted,F ,100000,INE804I07SE1, ,Debentures and Bonds,-,-,-,-
949813,ECL Finance Limited,ECLL6C301,ECL Finance Ltd,Delisted,F ,100000,INE804I07SF8, ,Debentures and Bonds,-,-,-,-
949814,Housing Development Finance Corp.Lt,970HDFC16,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MJ3, ,Debentures and Bonds,-,-,-,-
949815,Housing Development Finance Corp.Lt,965HDFC19,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MH7, ,Debentures and Bonds,-,-,-,-
949816,Housing Development Finance Corp.Lt,937HDFC15,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MI5, ,Debentures and Bonds,-,-,-,-
949817,Housing Development Finance Corp.Lt,965HDFC2019,Housing Development Finance Corp. Ltd,Delisted,F ,1000000,INE001A07MG9, ,Debentures and Bonds,-,-,-,-
949818,L&T Infrastructure Finance Company Limited,980LTINFR17,L&T Infrastructure Finance Company Ltd,Delisted,F ,2500000,INE691I07448, ,Debentures and Bonds,-,-,-,-
949819,L&T Infrastructure Finance Company Limited,980LTINFR19,L&T Infrastructure Finance Company Ltd,Delisted,F ,2500000,INE691I07455, ,Debentures and Bonds,-,-,-,-
949820,Mahindra & Mahindra Financial Services Limited,995MMFSL19A,Mahindra & Mahindra Financial Services Ltd,Delisted,F ,1000000,INE774D07JS6, ,Debentures and Bonds,-,-,-,-
